Date, Iteration, Virial Sum, Potential Energy 
2026-02-16 04:06:16,828,-6904677.362675699,-6061392.925919072
2026-02-16 04:06:47,829,-6905114.63118526,-6062929.191009104
2026-02-16 04:07:18,830,-6905537.3295023,-6064219.363095913
2026-02-16 04:07:50,831,-6905947.62132451,-6065395.671768387
2026-02-16 04:08:21,832,-6906348.057618774,-6066456.109990042
2026-02-16 04:08:52,833,-6906740.366345449,-6067372.26385518
2026-02-16 04:09:23,834,-6907126.379193268,-6068204.97619069
2026-02-16 04:09:55,835,-6907507.728927976,-6068960.28949697
2026-02-16 04:10:14,836,-6907885.560707496,-6069641.487192528
2026-02-16 04:10:45,837,-6908260.469742212,-6070259.928572521
2026-02-16 04:11:16,838,-6908631.977987908,-6070784.001646403
2026-02-16 04:11:47,839,-6908998.969810318,-6071327.122469692
2026-02-16 04:12:18,840,-6909359.573093683,-6071746.585980106
2026-02-16 04:12:49,841,-6909712.306276951,-6072051.654992503
2026-02-16 04:13:21,842,-6910055.67534002,-6072206.231943383
2026-02-16 04:13:52,843,-6910387.607017961,-6072181.515472997
2026-02-16 04:14:23,844,-6910706.555071202,-6072010.906928848
2026-02-16 04:14:54,845,-6911011.89123397,-6071647.075128129
2026-02-16 04:15:14,846,-6911304.16821345,-6071180.972155293
2026-02-16 04:15:45,847,-6911585.0148380585,-6070492.101520858
2026-02-16 04:16:16,848,-6911857.261984681,-6069741.454611716
2026-02-16 04:16:47,849,-6912124.788589521,-6068954.667682373
2026-02-16 04:17:18,850,-6912392.113008524,-6068246.145082321
2026-02-16 04:17:49,851,-6912664.706011104,-6067556.304231932
2026-02-16 04:18:20,852,-6912947.988856669,-6066993.156378398
2026-02-16 04:18:52,853,-6913246.092750135,-6066684.594590275
2026-02-16 04:19:23,854,-6913562.212089438,-6066658.621900792
2026-02-16 04:19:54,855,-6913898.487080491,-6066854.584964355
2026-02-16 04:20:14,856,-6914255.981817487,-6067335.190388884
2026-02-16 04:20:45,857,-6914634.428803709,-6068135.149486569
2026-02-16 04:21:16,858,-6915032.409376897,-6069278.942120636
2026-02-16 04:21:47,859,-6915447.463048565,-6070585.794807589
2026-02-16 04:22:18,860,-6915876.116084087,-6072112.120674482
2026-02-16 04:22:49,861,-6916315.1850523995,-6073818.920815813
2026-02-16 04:23:20,862,-6916761.206796065,-6075635.362503592
2026-02-16 04:23:51,863,-6917209.769992863,-6077450.760083517
2026-02-16 04:24:23,864,-6917656.946449506,-6079243.100280766
2026-02-16 04:24:54,865,-6918099.602373912,-6081027.164082589
2026-02-16 04:25:13,866,-6918535.639445488,-6082774.81586821
2026-02-16 04:25:44,867,-6918963.989329078,-6084414.668185214
2026-02-16 04:26:15,868,-6919384.7507626675,-6085997.260328057
2026-02-16 04:26:46,869,-6919798.92752288,-6087423.139175622
2026-02-16 04:27:18,870,-6920208.254076623,-6088778.759871522
2026-02-16 04:27:49,871,-6920615.956059195,-6090175.6790926615
2026-02-16 04:28:20,872,-6921025.516097278,-6091667.641808923
2026-02-16 04:28:51,873,-6921439.014115092,-6093109.7231435105
2026-02-16 04:29:23,874,-6921857.952920063,-6094703.457799027
